cpu: 3.004 sec
cpu: 3.007 sec
cpu: 3.004 sec
cpu: 3.007 sec
cpu: 3.006 sec
cpu: 3.013 sec
cpu: 3.004 sec
cpu: 3.012 sec
cpu: 3.002 sec
cpu: 3.008 sec
cpu: 3.005 sec
cpu: 3.003 sec
cpu: 3.006 sec
cpu: 3.009 sec
cpu: 3.002 sec
cpu: 3.004 sec
cpu: 3.007 sec
cpu: 3.005 sec
cpu: 3.007 sec
cpu: 3.001 sec
cpu: 3.006 sec
cpu: 3.008 sec
cpu: 3.002 sec
cpu: 3.006 sec
cpu: 3.004 sec
cpu: 3.008 sec
cpu: 3.009 sec
cpu: 3.006 sec
cpu: 3.006 sec
cpu: 3.006 sec
cpu: 3.008 sec
cpu: 3.003 sec
cpu: 3.002 sec
cpu: 3.002 sec
cpu: 3.001 sec
cpu: 3.002 sec
cpu: 3.008 sec
cpu: 3.005 sec
cpu: 3.002 sec
cpu: 3.003 sec
cpu: 3.011 sec
cpu: 3.006 sec
cpu: 3.003 sec
cpu: 3.005 sec
cpu: 3.006 sec
cpu: 3.003 sec
cpu: 3.004 sec
cpu: 3.005 sec
cpu: 3.004 sec
cpu: 3.004 sec
cpu: 3.003 sec
cpu: 3.006 sec
cpu: 3.008 sec
cpu: 3.003 sec
cpu: 3.004 sec
cpu: 3.007 sec
cpu: 3.006 sec
cpu: 3.008 sec
cpu: 3.005 sec
cpu: 3.002 sec
cpu: 3.003 sec
cpu: 3.001 sec
cpu: 3.001 sec
cpu: 3.004 sec
cpu: 3.004 sec
cpu: 3.005 sec
cpu: 3.006 sec
cpu: 3.005 sec
cpu: 3.005 sec
cpu: 3.004 sec
cpu: 3.013 sec
cpu: 3.008 sec
cpu: 3.003 sec
cpu: 3.004 sec
cpu: 3.006 sec
cpu: 3.003 sec
cpu: 3.007 sec
cpu: 3.003 sec
cpu: 3.012 sec
cpu: 3.003 sec
cpu: 3.010 sec
cpu: 3.006 sec
cpu: 3.006 sec
cpu: 3.003 sec
cpu: 3.004 sec
cpu: 3.007 sec
cpu: 3.001 sec
cpu: 3.007 sec
cpu: 3.007 sec
cpu: 3.007 sec
cpu: 3.005 sec
cpu: 3.003 sec
cpu: 3.007 sec
cpu: 3.002 sec
cpu: 3.005 sec
cpu: 3.005 sec
cpu: 3.008 sec
cpu: 3.005 sec
cpu: 3.004 sec
cpu: 3.003 sec
