cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
cpu: 2.999 sec
