cpu: 2.996 sec
cpu: 3.004 sec
cpu: 13.580 sec
cpu: 22.777 sec
cpu: 21.817 sec
cpu: 21.821 sec
cpu: 22.617 sec
cpu: 22.561 sec
cpu: 22.593 sec
cpu: 23.385 sec
cpu: 22.333 sec
cpu: 22.781 sec
cpu: 17.573 sec
cpu: 2.992 sec
cpu: 2.992 sec
cpu: 22.853 sec
cpu: 22.565 sec
cpu: 21.377 sec
cpu: 22.361 sec
cpu: 22.621 sec
cpu: 21.809 sec
cpu: 22.541 sec
cpu: 22.425 sec
cpu: 22.545 sec
cpu: 21.821 sec
cpu: 14.448 sec
cpu: 2.992 sec
cpu: 8.744 sec
cpu: 22.469 sec
cpu: 22.665 sec
cpu: 22.169 sec
cpu: 22.173 sec
cpu: 22.621 sec
cpu: 22.645 sec
cpu: 22.005 sec
cpu: 21.789 sec
cpu: 21.817 sec
cpu: 20.341 sec
cpu: 6.104 sec
cpu: 3.272 sec
cpu: 11.932 sec
cpu: 21.877 sec
cpu: 21.985 sec
cpu: 23.969 sec
cpu: 21.517 sec
cpu: 21.901 sec
cpu: 22.321 sec
cpu: 22.289 sec
cpu: 22.369 sec
cpu: 22.137 sec
cpu: 22.177 sec
cpu: 3.092 sec
cpu: 3.048 sec
cpu: 17.521 sec
cpu: 22.497 sec
cpu: 22.373 sec
cpu: 21.809 sec
cpu: 22.425 sec
cpu: 21.793 sec
cpu: 22.277 sec
cpu: 22.297 sec
cpu: 22.513 sec
cpu: 22.361 sec
cpu: 17.445 sec
cpu: 3.000 sec
cpu: 6.936 sec
cpu: 22.185 sec
cpu: 22.401 sec
cpu: 22.061 sec
cpu: 22.005 sec
cpu: 22.097 sec
cpu: 22.829 sec
cpu: 22.077 sec
cpu: 21.917 sec
cpu: 22.397 sec
cpu: 22.317 sec
cpu: 8.924 sec
cpu: 3.172 sec
cpu: 12.176 sec
cpu: 22.265 sec
cpu: 21.941 sec
cpu: 22.489 sec
cpu: 22.385 sec
cpu: 22.461 sec
cpu: 21.313 sec
cpu: 21.201 sec
cpu: 22.413 sec
cpu: 22.397 sec
cpu: 22.041 sec
cpu: 4.652 sec
cpu: 2.996 sec
cpu: 21.005 sec
cpu: 21.877 sec
cpu: 22.465 sec
cpu: 22.465 sec
cpu: 20.873 sec
cpu: 21.561 sec
cpu: 20.773 sec
cpu: 22.177 sec
cpu: 22.125 sec
